name,year,year_end_score
Sona Vabos,1996.0,9520.0
Bone Thugs-N-Harmony,1996.0,7127800.0
Soul Asylum,1996.0,21624.0
Collin Raye,1996.0,3203016.0
Dishwalla,1996.0,166649.0
Goodie Mob,1996.0,448630.0
Michael Convertino,1996.0,28608.0
Bon Jovi,1996.0,159636.0
Sophie B. Hawkins,1996.0,404950.0
Bodeans,1996.0,135723.0
Michael Giacchino,1996.0,309372.0
Type O Negative,1996.0,39210.0
Green Day,1996.0,5820416.0
Ty Herndon,1996.0,94738.0
Blessid Union Of Souls,1996.0,61285.0
Counting Crows,1996.0,496305.0
Mega Tracks Karaoke Band,1996.0,16817964.0
Blahzay Blahzay,1996.0,10080.0
Diamond Rio,1996.0,231285.0
Phyllis Hyman,1996.0,78674.0
Stabbing Westward,1996.0,337879.0
Blackstreet,1996.0,451532.0
BlackHawk,1996.0,495720.0
Meat Loaf,1996.0,528576.0
Cowboy Junkies,1996.0,323334.0
Twila Paris,1996.0,14980.0
Mazzy Star,1996.0,26481.0
The Offspring,1996.0,1584144.0
Richie Rich,1996.0,1677.0
Merril Bainbridge,1996.0,46830.0
The Original,1996.0,5968.0
Chantay Savage,1996.0,46140.0
Coolio,1996.0,1620190.0
Rick Trevino,1996.0,25499.0
Spacehog,1996.0,141120.0
Corrosion Of Conformity,1996.0,3920.0
Spice 1,1996.0,68160.0
Men of Vizion,1996.0,4631.0
Blind Melon,1996.0,2160.0
Blues Traveler,1996.0,2495823.0
The Who,1996.0,3633.0
MeloMance,1996.0,2052.0
Sponge,1996.0,8052.0
Melissa Etheridge,1996.0,6984760.0
Diana King,1996.0,1435.0
Groove Theory,1996.0,214273.0
Phish,1996.0,150360.0
Do Or Die,1996.0,318718.0
Goast,1996.0,44520.0
Bonnie Raitt,1996.0,1344060.0
Garbage,1996.0,2307580.0
Montell Jordan,1996.0,141665.0
Gary Allan,1996.0,68888.0
Monica,1996.0,2276586.0
Skee-Lo,1996.0,5208.0
Mona Lisa,1996.0,520.0
Cledus T. Judd,1996.0,2040.0
Gary Chapman,1996.0,9.0
Akinyele,1996.0,1220.0
Pearl Jam,1996.0,11727180.0
Cocteau Twins,1996.0,8652.0
Mista,1996.0,18606.0
Willie Nelson,1996.0,92540.0
George Benson,1996.0,202398.0
Mobb Deep,1996.0,120717.0
Slayer,1996.0,94239.0
Mookie,1996.0,1536.0
Clay Walker,1996.0,1274050.0
Various Artists,1996.0,208500047.0
Rockell,1996.0,12470.0
Fugees,1996.0,1008014.0
Fun Factory,1996.0,13122.0
Simply Red,1996.0,209064.0
Ms. Lauryn Hill,1996.0,140500.0
The Verve Pipe,1996.0,25272.0
Fun Lovin' Criminals,1996.0,5580.0
Mr. Mike,1996.0,11288.0
Funkmaster Flex,1996.0,81906.0
Clannad,1996.0,264.0
Robin Hancock,1996.0,11932.0
GZA,1996.0,229662.0
Brian McKnight,1996.0,556308.0
Paul Westerberg,1996.0,14611.0
George Clinton,1996.0,57133.0
Robert Miles,1996.0,209510.0
Mint Condition,1996.0,149435.0
Dolly Parton,1996.0,309536.0
Gina G,1996.0,10179.0
Gina Thompson,1996.0,24580.0
Ginuwine,1996.0,723912.0
Midnight Oil,1996.0,5428.0
Midifine Systems,1996.0,22464.0
Mighty Dub Katz,1996.0,9520.0
Gladys Knight,1996.0,153500.0
Snoop Dogg,1996.0,455735.0
Dog's Eye View,1996.0,43244.0
Gloria Estefan,1996.0,3820843.0
The Outhere Brothers,1996.0,6420.0
Michael W. Smith,1996.0,1672132.0
Social Distortion,1996.0,120198.0
Smoothe Da Hustler,1996.0,1764.0
Bounty Killer,1996.0,3504.0
Pet Shop Boys,1996.0,193440.0
Ghostface Killah,1996.0,122120.0
George Michael,1996.0,2749617.0
Donna Lewis,1996.0,296428.0
George Strait,1996.0,15011388.0
Ministry,1996.0,149920.0
Mindy McCready,1996.0,321300.0
Donell Jones,1996.0,89243.0
Done Again,1996.0,763966.0
George Winston,1996.0,524170.0
The Wallflowers,1996.0,398536.0
Don Henley,1996.0,1212189.0
Gerald Levert & Eddie Levert,1996.0,109350.0
Geto Boys,1996.0,398112.0
Ghost Town DJ,1996.0,70020.0
Boyz II Men,1996.0,4110320.0
Domino,1996.0,1029.0
Maxwell,1996.0,1375880.0
Brandy,1996.0,2362312.0
Bobby Vinton,1996.0,588.0
2 LIVE CREW,1996.0,38628.0
Keb' Mo',1996.0,92.0
Aaron Tippin,1996.0,455070.0
Johnny Cash,1996.0,31424.0
Kenny Lattimore,1996.0,4104.0
Tom Petty and the Heartbreakers,1996.0,11092784.0
Kenny Rogers,1996.0,189500.0
John Michael Montgomery,1996.0,2126436.0
Keith Murray,1996.0,39771.0
Johnny Mathis,1996.0,49036.0
Ace of Base,1996.0,1348479.0
A Tribe Called Quest,1996.0,517080.0
The Jon Spencer Blues Explosion,1996.0,240.0
The Lemonheads,1996.0,5616.0
Johnnie Taylor,1996.0,358974.0
Tori Amos,1996.0,1621688.0
The Lively Ones,1996.0,1275975.0
iwrestledabearonce,1996.0,9666.0
2Pac,1996.0,6015642.0
4Him,1996.0,3530.0
Kenny G,1996.0,15782778.0
The Karaoke Channel,1996.0,38650068.0
8Ball & MJG,1996.0,220780.0
Jon B.,1996.0,22729.0
Aaron Hall,1996.0,9112.0
The Isley Brothers,1996.0,3864549.0
AC/DC,1996.0,3095271.0
KISS,1996.0,2273704.0
Keith Sweat,1996.0,3647620.0
702,1996.0,74702.0
Aerosmith,1996.0,228177.0
Toni Braxton,1996.0,2073180.0
Journey,1996.0,2749978.0
Tom Petty,1996.0,112455.0
A-Type Player,1996.0,519564.0
Too $hort,1996.0,1772844.0
Kenny Wayne Shepherd,1996.0,124690.0
Tony! Toni! Toné!,1996.0,154280.0
311,1996.0,1344914.0
Adam Sandler,1996.0,1392694.0
Junior M.A.F.I.A.,1996.0,244582.0
Johnny Gill,1996.0,130752.0
Kenny Chesney,1996.0,489555.0
Zhané,1996.0,62832.0
k.d. lang,1996.0,367975.0
KMFDM,1996.0,996.0
A.l.t.,1996.0,2800.0
Tony Martin,1996.0,1944.0
Joni Mitchell,1996.0,33046.0
John Berry,1996.0,150385.0
John Mellencamp,1996.0,2842911.0
Above The Law,1996.0,1952.0
2 Unlimited,1996.0,20272.0
112,1996.0,1576800.0
Jordan Hill,1996.0,1944.0
Aaliyah,1996.0,68186.0
Tom Lord-Alge,1996.0,12198.0
Tony Bennett,1996.0,52440.0
John Hiatt,1996.0,76398.0
A Few Good Men,1996.0,2890.0
Katalina,1996.0,2255.0
The Goo Goo Dolls,1996.0,3057984.0
Kevin Sharp,1996.0,15660.0
Karaoke Diamonds,1996.0,578968.0
3T,1996.0,102432.0
Johannes Brahms,1996.0,6.0
Julio Iglesias,1996.0,93492.0
Los Umbrellos,1997.0,27756.0
Richard Marx,1997.0,726524.0
K-Ci & JoJo,1997.0,1319767.0
James Horner,1997.0,426924.0
Five Iron Frenzy,1997.0,75.0
Clay Walker,1997.0,1637845.0
Steven Curtis Chapman,1997.0,1048410.0
Ameritz Countdown Karaoke,1997.0,1183656.0
Los Tucanes De Tijuana,1997.0,16.0
Missy Elliott,1997.0,361760.0
Salt-N-Pepa,1997.0,362343.0
Space,1997.0,320.0
Paula Cole,1997.0,1019001.0
Lost Boyz,1997.0,427200.0
Billy Joel,1997.0,384729.0
AC/DC,1997.0,356511.0
Neil Diamond,1997.0,156813.0
Toby Adkins,1997.0,1170.0
Reba McEntire,1997.0,47138.0
Steve McDonald,1997.0,84660.0
Robin Hancock,1997.0,7239.0
Meredith Brooks,1997.0,510354.0
White Town,1997.0,89518.0
Fleetwood Mac,1997.0,3318502.0
Sam Salter,1997.0,25592.0
BFM Hits,1997.0,527284.0
Blur,1997.0,379890.0
Ol' Dirty Bastard,1997.0,30788.0
Clint Black,1997.0,1271496.0
Wyclef Jean,1997.0,1031426.0
Ameritz Top Tributes,1997.0,266280.0
Los Del Rio,1997.0,2375.0
Athena Cage,1997.0,94325.0
Erykah Badu,1997.0,2550692.0
Peach Union,1997.0,11349.0
David Kersh,1997.0,8918.0
ProSource Karaoke,1997.0,115968.0
Cledus T. Judd,1997.0,2840.0
Matchbox Twenty,1997.0,2612084.0
Urban All Stars,1997.0,1344.0
Usher,1997.0,2530593.0
Gloria Estefan,1997.0,1797897.0
Misfits,1997.0,850.0
Nirvana,1997.0,1071675.0
David Lee Roth,1997.0,236.0
Billie Myers,1997.0,9452.0
Steve Winwood,1997.0,72774.0
Tracy Chapman,1997.0,2587857.0
Lorrie Morgan,1997.0,641669.0
Aaliyah,1997.0,256264.0
Pavement,1997.0,7995.0
Slick Rick,1997.0,25284.0
Miss Elliott,1997.0,38136.0
Los Tigres Del Norte,1997.0,5474.0
Crush,1997.0,1050.0
"Harry Connick, Jr.",1997.0,263900.0
The Comrads,1997.0,712.0
Toad The Wet Sprocket,1997.0,269059.0
Master P,1997.0,2961875.0
The Lady Of Rage,1997.0,17578.0
Mary Chapin Carpenter,1997.0,600600.0
Naughty By Nature,1997.0,64090.0
Del Amitri,1997.0,2419.0
Various Artists,1997.0,92513466.0
Puff Daddy & Faith Evans (Featuring 112),1997.0,110055.0
The Soundtrack Tribute Band,1997.0,19140.0
Rockell,1997.0,32886.0
Ani DiFranco,1997.0,42716.0
Tracy Lawrence,1997.0,1747650.0
Stevie Ray Vaughan,1997.0,984720.0
Backstreet Boys,1997.0,2002924.0
The Karaoke Channel,1997.0,63757764.0
Mary J. Blige,1997.0,6044036.0
Faith Hill,1997.0,1455336.0
Bob Dylan,1997.0,2059866.0
LSG,1997.0,86480.0
White Knight Instrumental,1997.0,41830.0
Foo Fighters,1997.0,3301402.0
LL Cool J,1997.0,4016630.0
Insane Clown Posse,1997.0,367140.0
Eric Clapton,1997.0,2440360.0
2Pac,1997.0,7860867.0
L7,1997.0,435.0
The Crystal Method,1997.0,52275.0
Chumbawamba,1997.0,173195.0
The Nashville All-Stars,1997.0,190960.0
Seal,1997.0,733248.0
Shania Twain,1997.0,2858448.0
Jonny Lang,1997.0,803620.0
Green Day,1997.0,902656.0
Merril Bainbridge,1997.0,47190.0
Karaoke Diamonds,1997.0,1490398.0
Gary Barlow,1997.0,11980.0
Big Pun,1997.0,36876.0
Coolio,1997.0,275880.0
D-Shot,1997.0,484.0
U2,1997.0,7643292.0
Backtrack Professional Karaoke Band,1997.0,132084.0
Cool Sensation,1997.0,3330.0
Jewel,1997.0,3933570.0
Bill Engvall,1997.0,278688.0
Ivory,1997.0,375.0
The Cranberries,1997.0,935487.0
John Denver,1997.0,18216.0
Brandy,1997.0,27264.0
Olive,1997.0,8240.0
Trace Adkins,1997.0,3799328.0
The O.C. Supertones,1997.0,6288.0
Next,1997.0,175560.0
Céline Dion,1997.0,14189965.0
Keali'i Reichel,1997.0,12.0
Phil Collins,1997.0,2126925.0
Genesis,1997.0,353528.0
Toby Keith,1997.0,1012088.0
Olga Tanon,1997.0,208.0
311,1997.0,2438738.0
Mass Anthem,1997.0,33111.0
Keith Murray,1997.0,109836.0
Mista,1997.0,693.0
Diddy,1997.0,1426782.0
Robin S,1997.0,2156.0
Clay Crosse,1997.0,1335.0
Davina,1997.0,10864.0
John Lee Hooker,1997.0,5474.0
Shaggy Featuring Marsha,1997.0,3170.0
Erick Sermon,1997.0,75938.0
La Bouche,1997.0,137025.0
Paul Simon,1997.0,318630.0
Republica,1997.0,667.0
Aerosmith,1997.0,9597519.0
James Taylor,1997.0,2609508.0
Babyface,1997.0,3313992.0
David Frank,1997.0,21693.0
Cru,1997.0,2352.0
Real McCoy,1997.0,238491.0
Ameritz - Karaoke,1997.0,453700.0
K's Choice,1997.0,19696.0
Bill Whelan,1997.0,96606.0
Tanya Tucker,1997.0,181155.0
Mobb Deep,1997.0,377298.0
Mase,1997.0,305922.0
Travis Tritt,1997.0,1531985.0
Poe,1997.0,68420.0
Neal McCoy,1997.0,528372.0
Robyn,1997.0,372108.0
Dream Theater,1997.0,44770.0
Mint Condition,1997.0,234377.0
Bush,1997.0,2315144.0
Jerry Garcia Band,1997.0,15964.0
Blackstreet,1997.0,1700781.0
Yvette Michele,1997.0,23706.0
No Mercy,1997.0,310270.0
Live,1997.0,2319678.0
Andrea Bocelli,1997.0,95816.0
Dolly Parton,1997.0,48416.0
KRS-One,1997.0,156468.0
Boston,1997.0,592572.0
Twista,1997.0,369358.0
Dokken,1997.0,8195.0
Doc Karaoke Ensemble,1997.0,217.0
Boyz II Men,1997.0,1618534.0
Jeffrey Daniels,1997.0,22100.0
Everclear,1997.0,265302.0
Gipsy Kings,1997.0,60264.0
Do Or Die,1997.0,203574.0
Nu Flavor,1997.0,99600.0
Lisa Loeb,1997.0,37882.0
James,1997.0,1161.0
Ghost Town DJ,1997.0,17820.0
Leah Andreone,1997.0,19940.0
k.d. lang,1997.0,591835.0
Bloodhound Gang,1997.0,243146.0
blink-182,1997.0,293656.0
Yes,1997.0,18600.0
Johnny Gill,1997.0,179280.0
Abra Moore,1997.0,7280.0
"Lisa ""Left Eye"" Lopes",1997.0,44688.0
The Cardigans,1997.0,127176.0
Curtis Mayfield,1997.0,137532.0
The Mighty Mighty Bosstones,1997.0,424760.0
Smash Mouth,1997.0,590223.0
O.C.,1997.0,3612.0
The Tony Rich Project,1997.0,70333.0
BlackHawk,1997.0,154496.0
Jazz Music Collection,1997.0,2385.0
Dinosaur Jr.,1997.0,481.0
Livin' Joy,1997.0,32292.0
"Abraham Laboriel, Sr. (Courtesy of Integrity Music)",1997.0,1188.0
Midifine Systems,1997.0,3484.0
Redman,1997.0,527670.0
Boz Scaggs,1997.0,311348.0
Tony Bennett,1997.0,232760.0
Melissa Etheridge,1997.0,220990.0
The Psycho Realm,1997.0,18.0
New Edition,1997.0,1662718.0
Canibus,1997.0,3315.0
3X Krazy,1997.0,1076.0
Refugee All Stars,1997.0,8880.0
Portishead,1997.0,73216.0
112,1997.0,3987900.0
Deborah Cox,1997.0,3168.0
Peter Cetera,1997.0,865744.0
Dishwalla,1997.0,57330.0
Bounty Killer,1997.0,1824.0
The Brand New Heavies,1997.0,14790.0
Tha Alkaholiks,1997.0,25116.0
K.P. & Envyi,1997.0,300.0
Tha Dogg Pound,1997.0,10530.0
Blessid Union Of Souls,1997.0,231217.0
Ginuwine,1997.0,3116658.0
The Orb,1997.0,81.0
Collin Raye,1997.0,1897360.0
Mega Tracks Karaoke Band,1997.0,8031072.0
Lee Ann Womack,1997.0,509808.0
Collective Soul,1997.0,1212984.0
Selena Gomez,1997.0,1857651.0
Ghostface Killah,1997.0,352944.0
Led Zeppelin,1997.0,623475.0
"Grover Washington, Jr.",1997.0,621828.0
The Presidents Of The United States Of America,1997.0,85680.0
New Broadway Cast of Chicago The Musical (1997),1997.0,284.0
John Hiatt,1997.0,43911.0
Andrea Di Giovanni,1997.0,128.0
Tina Turner,1997.0,789600.0
Jagged Edge,1997.0,82560.0
Lisa Stansfield,1997.0,176517.0
Sarah McLachlan,1997.0,2737368.0
Selena,1997.0,125970.0
The Original,1997.0,3920.0
Crystal Waters,1997.0,75924.0
Megadeth,1997.0,1311708.0
Cuban Linx,1997.0,144.0
Fiona Apple,1997.0,1920786.0
Reel Big Fish,1997.0,158634.0
Veruca Salt,1997.0,95075.0
Pessi Levanto,1997.0,2277.0
Sepultura,1997.0,2160.0
Mindy McCready,1997.0,310500.0
Cyndi Lauper,1997.0,2860.0
White Zombie,1997.0,416754.0
Off The Record Karaoke,1997.0,28974.0
World Party,1997.0,2142.0
Peggy Scott-Adams,1997.0,22373.0
Pennywise,1997.0,16898.0
Jeremy Zuckerman,1997.0,1920.0
Steve Earle,1997.0,15352.0
Busta Rhymes,1997.0,700632.0
Stereolab,1997.0,1092.0
Snoop Dogg,1997.0,2447050.0
Carman,1997.0,29596.0
Az Yet,1997.0,230707.0
The Chemical Brothers,1997.0,296438.0
Sammy Kershaw,1997.0,1449.0
Audio Adrenaline,1997.0,10425.0
Prince,1997.0,2829820.0
Sammy Hagar,1997.0,822276.0
Björk,1997.0,224420.0
B-Legit,1997.0,16065.0
Spice Girls,1997.0,3014880.0
The Blackout Allstars,1997.0,33044.0
Samantha Cole,1997.0,645.0
Angie Martinez,1997.0,110656.0
Kevin Sharp,1997.0,189576.0
Hanson,1997.0,1087165.0
Wu-Tang Clan,1997.0,870870.0
Neil Young,1997.0,498386.0
Billy Lawrence,1997.0,26243.0
B.B. King,1997.0,284660.0
Jason Petty,1997.0,65916.0
Loreena McKennitt,1997.0,151904.0
Matthew Sweet,1997.0,48919.0
Joey Moskowitz,1997.0,12525.0
JAY Z,1997.0,709876.0
Blues Traveler,1997.0,750639.0
George Strait,1997.0,17596782.0
Deftones,1997.0,141565.0
Days Of The New,1997.0,133008.0
Savage Garden,1997.0,2192760.0
Faith Evans,1997.0,23326.0
Johnny Mathis,1997.0,30498.0
Lonestar,1997.0,39216.0
Petra,1997.0,5952.0
The Offspring,1997.0,2442944.0
OMC,1997.0,95025.0
Donell Jones,1997.0,98021.0
Carl Sturken,1997.0,1188.0
Jaci Velasquez,1997.0,58140.0
The Smashing Pumpkins,1997.0,2673762.0
Camp Lo,1997.0,42058.0
"10,000 Maniacs",1997.0,669985.0
Gladys Knight,1997.0,9600.0
Deana Carter,1997.0,1261536.0
LeAnn Rimes,1997.0,6816714.0
Common,1997.0,116276.0
KISS,1997.0,687280.0
K5,1997.0,42.0
Ponto De Equilíbrio,1997.0,6832.0
No Doubt,1997.0,2888940.0
H-Town,1997.0,127350.0
Le Click,1997.0,76500.0
The Roots,1997.0,383192.0
Primus,1997.0,85550.0
George Winston,1997.0,391140.0
Kenny Rogers,1997.0,146500.0
John Berry,1997.0,61275.0
Amy Grant,1997.0,1119594.0
The Kinleys,1997.0,11232.0
Robert Miles,1997.0,50061.0
The Isley Brothers,1997.0,2160696.0
The Wallflowers,1997.0,1564384.0
Maxwell,1997.0,2364484.0
Tela,1997.0,114811.0
Sneaker Pimps,1997.0,162445.0
Donna Lewis,1997.0,253616.0
Boot Camp Clik,1997.0,15462.0
Tito Puente,1997.0,33044.0
Vitamin String Quartet,1997.0,124118.0
Tito Nieves,1997.0,33044.0
Keystone Cops,1997.0,2450.0
Sandi Patty,1997.0,1287.0
Carly Simon,1997.0,568035.0
Oasis,1997.0,1038870.0
Pearl Jam,1997.0,904932.0
The Sundays,1997.0,136045.0
Gina G,1997.0,127296.0
Heavy D,1997.0,98472.0
Weezer,1997.0,222438.0
R.E.M.,1997.0,1196352.0
Journey,1997.0,5788860.0
Mia X,1997.0,183084.0
Daft Punk,1997.0,189656.0
Nanci Griffith,1997.0,26624.0
Ant Banks,1997.0,18640.0
Rappin' 4-Tay,1997.0,1120.0
Elvis Presley,1997.0,290352.0
MC Lyte,1997.0,215906.0
Alfred Newman,1997.0,34782.0
Total,1997.0,83181.0
Trio Parada Dura,1997.0,11148.0
Kenny Lattimore,1997.0,288363.0
Yanni,1997.0,2903780.0
UB40,1997.0,12691.0
Rich Mullins,1997.0,58.0
Bobby D'Ambrosio,1997.0,33044.0
Alfonzo Hunter,1997.0,330.0
Sheryl Crow,1997.0,7331556.0
Rush,1997.0,217657.0
Levert,1997.0,162630.0
Jody Watley,1997.0,221000.0
Mic Geronimo,1997.0,1440.0
Hootie & The Blowfish,1997.0,534100.0
Creed,1997.0,423621.0
98º,1997.0,406368.0
Sublime,1997.0,2079150.0
Charlie Zaa,1997.0,76.0
Frost,1997.0,4964.0
The Notorious B.I.G.,1997.0,4094118.0
Alejandro Fernandez,1997.0,51240.0
Maria Nayler,1997.0,7239.0
Bone Thugs-N-Harmony,1997.0,4402280.0
MJG,1997.0,26388.0
Jamiroquai,1997.0,5572.0
Lil Suzy,1997.0,12288.0
Jane's Addiction,1997.0,140800.0
Chris Isaak,1997.0,268814.0
Mariah Carey,1997.0,7325620.0
Jocelyn Enriquez,1997.0,53082.0
Marianne Faithfull,1997.0,40984.0
Alanis Morissette,1997.0,2369035.0
Kathy Troccoli,1997.0,837.0
Sawyer Brown,1997.0,571880.0
Bryan Adams,1997.0,2826250.0
Our Lady Peace,1997.0,53054.0
T-Boz,1997.0,20820.0
Barney,1997.0,1105.0
Mario Winans,1997.0,31500.0
Chris Rock,1997.0,14877.0
Ween,1997.0,252.0
Funkmaster Flex,1997.0,222431.0
Da Brat,1997.0,725304.0
Tori Amos,1997.0,201122.0
Rome,1997.0,162440.0
When In Rome,1997.0,330900.0
T.I.,1997.0,778596.0
Counting Crows,1997.0,2536670.0
Chaka Khan,1997.0,358608.0
Uncle Sam,1997.0,14252.0
Soundgarden,1997.0,892848.0
Eagles,1997.0,475349.0
Changing Faces,1997.0,391032.0
Nino Rota,1997.0,997245.0
Mr. President,1997.0,34840.0
Fun Lovin' Criminals,1997.0,2448.0
Studio Musicians,1997.0,250608.0
Pat Metheny Group,1997.0,54207.0
Goldfinger,1997.0,9933.0
After 7,1997.0,114444.0
Jon Bon Jovi,1997.0,47220.0
OutKast,1997.0,1665832.0
R. Kelly,1997.0,3428435.0
John Williams,1997.0,954999.0
Marilyn Manson,1997.0,2474430.0
Janet Jackson,1997.0,1383536.0
Ronan Hardiman,1997.0,9955.0
Depeche Mode,1997.0,2224790.0
Ronald Isley,1997.0,139760.0
Foxy Brown,1997.0,828225.0
Studio Group,1997.0,580464.0
Alice In Chains,1997.0,965250.0
Barry Manilow,1997.0,601853.0
Studio Allstars,1997.0,216405.0
Tim McGraw,1997.0,8402700.0
Fugees,1997.0,536047.0
Denis Leary,1997.0,448.0
Aaron Neville,1997.0,2379.0
NOFX,1997.0,8610.0
Timbaland & Magoo,1997.0,184380.0
Mannheim Steamroller,1997.0,211968.0
Brotha Lynch Hung,1997.0,15822.0
Ben Folds Five,1997.0,82782.0
Caedmon's Call,1997.0,4048.0
Madonna,1997.0,6323160.0
WC,1997.0,6477.0
Ben Harper,1997.0,70038.0
Mötley Crüe,1997.0,823101.0
Michael Bolton,1997.0,772629.0
Kenny G,1997.0,8449524.0
Rampage,1997.0,2212.0
Chico DeBarge,1997.0,19720.0
Brooks & Dunn,1997.0,9317660.0
Paquito D'Rivera,1997.0,33044.0
Craig Mack,1997.0,43700.0
Alabama,1997.0,3062400.0
Kimberly Scott,1997.0,1330.0
Tricky,1997.0,3575.0
Westside Connection,1997.0,757538.0
Soul Coughing,1997.0,2856.0
Beck,1997.0,3705984.0
Dar Williams,1997.0,352.0
"Joe Satriani , Eric Johnson, Steve Vai",1997.0,852.0
Freak Nasty,1997.0,121902.0
Makaveli,1997.0,681030.0
Destiny's Child,1997.0,81081.0
Killarmy,1997.0,19194.0
Pimp C,1997.0,60564.0
Mystikal,1997.0,153612.0
Rakim,1997.0,48080.0
Bee Gees,1997.0,4871255.0
John Mellencamp,1997.0,3044196.0
Aqua,1997.0,260839.0
Rage Against The Machine,1997.0,2426580.0
The Jayhawks,1997.0,2403.0
Cheap Trick,1997.0,54384.0
Ajay Ideaz,1997.0,93725.0
Pantera,1997.0,364822.0
The Prodigy,1997.0,637484.0
Howard Hewett,1997.0,78455.0
Bebe Winans,1997.0,1652.0
Joe,1997.0,1071630.0
Elton John,1997.0,17066400.0
Scarface,1997.0,1370998.0
Jon Secada,1997.0,559052.0
Third Eye Blind,1997.0,1635516.0
Vanessa Williams,1997.0,88749.0
Party Tyme Karaoke,1997.0,80703.0
Vince Gill,1997.0,111134.0
Machine Head,1997.0,756.0
Silverchair,1997.0,410867.0
Richie Rich,1997.0,4433.0
Mack 10,1997.0,342100.0
Bruce Springsteen,1997.0,1078231.0
Suga Free,1997.0,5474.0
Alana Davis,1997.0,3140.0
Van Morrison,1997.0,1572806.0
Marcy Playground,1997.0,9384.0
RBL Posse,1997.0,1592.0
Sweetback,1997.0,730.0
702,1997.0,191060.0
Keith Sweat,1997.0,4902000.0
Damage,1997.0,336.0
Ozzy Osbourne,1997.0,473184.0
Ultra Nate,1997.0,11077.0
Bruce Cockburn,1997.0,1886.0
Widespread Panic,1997.0,21298.0
Radiohead,1997.0,1187083.0
Weird Al Yankovic,1997.0,1055040.0
Maná,1997.0,51775.0
Toni Braxton,1997.0,5428942.0
Bebe & Cece Winans,1997.0,48068.0
Marc Anthony,1997.0,146234.0
4.0,1997.0,21500.0
Cake,1997.0,807192.0
Brownstone,1997.0,64020.0
Silkk The Shocker,1997.0,167272.0
INXS,1997.0,418170.0
SoulCream,1997.0,182191.0
Sugar Ray,1997.0,734766.0
Alan Jackson,1997.0,24627460.0
Tony! Toni! Toné!,1997.0,1569016.0
Life Of Agony,1997.0,132.0
Michael Giacchino,1997.0,53476.0
Freedy Johnston,1997.0,221.0
Warren G,1997.0,630016.0
Kenny Chesney,1997.0,3650399.0
Sheila E.,1997.0,178738.0
Jimi Hendrix,1997.0,1057486.0
5th Ward Boyz,1997.0,168.0
John Fogerty,1997.0,917182.0
Jars Of Clay,1997.0,909440.0
Christión,1997.0,18414.0
Dwight Yoakam,1997.0,293924.0
Nine Inch Nails,1997.0,210504.0
Tonic,1997.0,435902.0
Allure,1997.0,116240.0
Will Smith,1997.0,86955.0
The Verve,1997.0,79150.0
Eric Benét,1997.0,13559.0
Three 6 Mafia,1997.0,27600.0
Stingray Music,1997.0,49210.0
Buck-O-Nine,1997.0,11.0
Enya,1997.0,2022429.0
Paul Brandt,1997.0,22770.0
Save Ferris,1997.0,22382.0
Gravediggaz,1997.0,14378.0
John Lingard,1997.0,11.0
Shawn Colvin,1997.0,1346093.0
South Central Cartel,1997.0,23.0
Paul McCartney,1997.0,2056173.0
Barbra Streisand,1997.0,3150042.0
Kyle Dixon & Michael Stein,1997.0,40392.0
Queen Pen,1997.0,1295.0
Marsha,1997.0,3170.0
Kula Shaker,1997.0,1.0
Queen Latifah,1997.0,11772.0
Faithless,1997.0,16131.0
Faith No More,1997.0,140705.0
Gang Starr,1997.0,6942.0
Luniz,1997.0,40752.0
Enrique Iglesias,1997.0,933790.0
Johnny P,1997.0,35207.0
DJ Pooh,1997.0,780.0
Gary Allan,1997.0,170640.0
Organized Konfusion,1997.0,60.0
Metallica,1997.0,16219473.0
Garbage,1997.0,898909.0
Luis Miguel,1997.0,325208.0
Van Halen,1997.0,6023260.0
Montell Jordan,1997.0,351190.0
Erasure,1997.0,294446.0
Indigo Girls,1997.0,858800.0
The Beatnuts,1997.0,1584.0
Phish,1997.0,104076.0
The Cure,1997.0,396880.0
David Byrne,1997.0,2162.0
Artifacts,1997.0,134.0
Rod Stewart,1997.0,8692470.0
Diana Krall,1997.0,26775.0
Amanda Marshall,1997.0,11676.0
DJ Company,1997.0,16511.0
Kenny Loggins,1997.0,3124550.0
Quad City DJ's,1997.0,289380.0
Sister Hazel,1997.0,175770.0
Sister Bliss,1997.0,16131.0
Dru Hill,1997.0,2624929.0
Kupla,1997.0,46791.0
Grateful Dead,1997.0,253344.0
Fear Factory,1997.0,774.0
DJ Kool,1997.0,38948.0
Ray J,1997.0,201824.0
QT,1997.0,148.0
Nick Cave & The Bad Seeds,1997.0,1150.0
Leonard Cook,1997.0,777.0
The Verve Pipe,1997.0,620838.0
Natalie Merchant,1997.0,654759.0
Duncan Sheik,1997.0,619628.0
Sting,1997.0,147160.0
Tom Petty and the Heartbreakers,1997.0,596936.0
Martina McBride,1997.0,327304.0
Lila McCann,1997.0,179058.0
SWV,1997.0,556153.0
David Bowie,1997.0,791940.0
Jon B.,1997.0,190162.0
The Mary Nixons,1997.0,13.0
Wynonna,1997.0,766935.0
Barenaked Ladies,1997.0,83430.0
TLC,1997.0,96525.0
Mark Morrison,1997.0,364532.0
Leschea,1997.0,48.0
Tamia,1997.0,17664.0
Bryan White,1997.0,958589.0
Michael Jackson,1997.0,2726577.0
Trisha Yearwood,1997.0,785593.0
Julio Iglesias,1997.0,369940.0
The Aquabats!,1997.0,58.0
Diana King,1997.0,60721.0
